8	9	MN996528	71	28257	MN996528:71-72^28256-28257(+)	0	+	71	28257	0,0,0	2	1,1,	0,28185,	4	5
8	10	MN996528	67	28262	MN996528:67-68^28261-28262(+)	0	+	67	28262	0,0,0	2	1,1,	0,28194,	4	4
8	11	MN996528	72	28258	MN996528:72-73^28257-28258(+)	0	+	72	28258	0,0,0	2	1,1,	0,28185,	2	2
8	12	MN996528	69	28261	MN996528:69-70^28260-28261(+)	0	+	69	28261	0,0,0	2	1,1,	0,28191,	1	1
8	13	MN996528	64	28267	MN996528:64-65^28266-28267(+)	0	+	64	28267	0,0,0	2	1,1,	0,28202,	1	1
8	14	MN996528	69	28265	MN996528:69-70^28264-28265(+)	0	+	69	28265	0,0,0	2	1,1,	0,28195,	1	1
8	15	MN996528	71	28260	MN996528:71-72^28259-28260(+)	0	+	71	28260	0,0,0	2	1,1,	0,28188,	1	1
8	16	MN996528	67	28263	MN996528:67-68^28262-28263(+)	0	+	67	28263	0,0,0	2	1,1,	0,28195,	1	1
8	17	MN996528	70	28262	MN996528:70-71^28261-28262(+)	0	+	70	28262	0,0,0	2	1,1,	0,28191,	1	1
9	1	MN996528	27842	27909	MN996528:27842-27843^27908-27909(+)	0	+	27842	27909	0,0,0	2	1,1,	0,66,	737	3977
9	2	MN996528	27841	27908	MN996528:27841-27842^27907-27908(+)	0	+	27841	27908	0,0,0	2	1,1,	0,66,	4	4
9	3	MN996528	27841	27909	MN996528:27841-27842^27908-27909(+)	0	+	27841	27909	0,0,0	2	1,1,	0,67,	2	2
9	4	MN996528	27842	27911	MN996528:27842-27843^27910-27911(+)	0	+	27842	27911	0,0,0	2	1,1,	0,68,	1	1
9	5	MN996528	27844	27911	MN996528:27844-27845^27910-27911(+)	0	+	27844	27911	0,0,0	2	1,1,	0,66,	1	1
10	1	MN996528	65	25380	MN996528:65-66^25379-25380(+)	0	+	65	25380	0,0,0	2	1,1,	0,25314,	511	2030
10	2	MN996528	67	25383	MN996528:67-68^25382-25383(+)	0	+	67	25383	0,0,0	2	1,1,	0,25315,	74	109
10	3	MN996528	67	25380	MN996528:67-68^25379-25380(+)	0	+	67	25380	0,0,0	2	1,1,	0,25312,	4	4
10	4	MN996528	61	25375	MN996528:61-62^25374-25375(+)	0	+	61	25375	0,0,0	2	1,1,	0,25313,	3	3
10	5	MN996528	67	25384	MN996528:67-68^25383-25384(+)	0	+	67	25384	0,0,0	2	1,1,	0,25316,	2	4
10	6	MN996528	63	25377	MN996528:63-64^25376-25377(+)	0	+	63	25377	0,0,0	2	1,1,	0,25313,	2	2
10	7	MN996528	65	25379	MN996528:65-66^25378-25379(+)	0	+	65	25379	0,0,0	2	1,1,	0,25313,	1	1
10	8	MN996528	68	25382	MN996528:68-69^25381-25382(+)	0	+	68	25382	0,0,0	2	1,1,	0,25313,	1	1
10	9	MN996528	66	25383	MN996528:66-67^25382-25383(+)	0	+	66	25383	0,0,0	2	1,1,	0,25316,	1	1
11	1	MN996528	71	27761	MN996528:71-72^27760-27761(+)	0	+	71	27761	0,0,0	2	1,1,	0,27689,	327	1473
11	2	MN996528	70	27760	MN996528:70-71^27759-27760(+)	0	+	70	27760	0,0,0	2	1,1,	0,27689,	267	1095
11	3	MN996528	68	27762	MN996528:68-69^27761-27762(+)	0	+	68	27762	0,0,0	2	1,1,	0,27693,	37	64
11	4	MN996528	69	27758	MN996528:69-70^27757-27758(+)	0	+	69	27758	0,0,0	2	1,1,	0,27688,	19	28
11	5	MN996528	66	27760	MN996528:66-67^27759-27760(+)	0	+	66	27760	0,0,0	2	1,1,	0,27693,	6	9
11	6	MN996528	68	27758	MN996528:68-69^27757-27758(+)	0	+	68	27758	0,0,0	2	1,1,	0,27689,	4	4
11	7	MN996528	69	27760	MN996528:69-70^27759-27760(+)	0	+	69	27760	0,0,0	2	1,1,	0,27690,	1	1
11	8	MN996528	68	27760	MN996528:68-69^27759-27760(+)	0	+	68	27760	0,0,0	2	1,1,	0,27691,	1	1
12	1	MN996528	26779	26816	MN996528:26779-26780^26815-26816(+)	0	+	26779	26816	0,0,0	2	1,1,	0,36,	286	858
12	2	MN996528	26784	26820	MN996528:26784-26785^26819-26820(+)	0	+	26784	26820	0,0,0	2	1,1,	0,35,	240	559
12	3	MN996528	26775	26817	MN996528:26775-26776^26816-26817(+)	0	+	26775	26817	0,0,0	2	1,1,	0,41,	92	147
12	4	MN996528	26781	26819	MN996528:26781-26782^26818-26819(+)	0	+	26781	26819	0,0,0	2	1,1,	0,37,	45	61
12	5	MN996528	26784	26821	MN996528:26784-26785^26820-26821(+)	0	+	26784	26821	0,0,0	2	1,1,	0,36,	16	21
12	6	MN996528	26785	26822	MN996528:26785-26786^26821-26822(+)	0	+	26785	26822	0,0,0	2	1,1,	0,36,	11	13
12	7	MN996528	26776	26819	MN996528:26776-26777^26818-26819(+)	0	+	26776	26819	0,0,0	2	1,1,	0,42,	10	11
12	8	MN996528	26781	26820	MN996528:26781-26782^26819-26820(+)	0	+	26781	26820	0,0,0	2	1,1,	0,38,	8	8
12	9	MN996528	26783	26818	MN996528:26783-26784^26817-26818(+)	0	+	26783	26818	0,0,0	2	1,1,	0,34,	7	8
12	10	MN996528	26779	26821	MN996528:26779-26780^26820-26821(+)	0	+	26779	26821	0,0,0	2	1,1,	0,41,	7	7
12	11	MN996528	26781	26811	MN996528:26781-26782^26810-26811(+)	0	+	26781	26811	0,0,0	2	1,1,	0,29,	6	9
12	12	MN996528	26784	26818	MN996528:26784-26785^26817-26818(+)	0	+	26784	26818	0,0,0	2	1,1,	0,33,	5	7
12	13	MN996528	26783	26822	MN996528:26783-26784^26821-26822(+)	0	+	26783	26822	0,0,0	2	1,1,	0,38,	5	6
12	14	MN996528	26784	26819	MN996528:26784-26785^26818-26819(+)	0	+	26784	26819	0,0,0	2	1,1,	0,34,	5	5
12	15	MN996528	26782	26818	MN996528:26782-26783^26817-26818(+)	0	+	26782	26818	0,0,0	2	1,1,	0,35,	3	4
12	16	MN996528	26779	26817	MN996528:26779-26780^26816-26817(+)	0	+	26779	26817	0,0,0	2	1,1,	0,37,	2	3
12	17	MN996528	26778	26822	MN996528:26778-26779^26821-26822(+)	0	+	26778	26822	0,0,0	2	1,1,	0,43,	2	2
12	18	MN996528	26774	26821	MN996528:26774-26775^26820-26821(+)	0	+	26774	26821	0,0,0	2	1,1,	0,46,	2	2
12	19	MN996528	26780	26814	MN996528:26780-26781^26813-26814(+)	0	+	26780	26814	0,0,0	2	1,1,	0,33,	2	2
12	20	MN996528	26784	26817	MN996528:26784-26785^26816-26817(+)	0	+	26784	26817	0,0,0	2	1,1,	0,32,	2	2
12	21	MN996528	26774	26818	MN996528:26774-26775^26817-26818(+)	0	+	26774	26818	0,0,0	2	1,1,	0,43,	2	2
12	22	MN996528	26776	26811	MN996528:26776-26777^26810-26811(+)	0	+	26776	26811	0,0,0	2	1,1,	0,34,	2	2
12	23	MN996528	26773	26822	MN996528:26773-26774^26821-26822(+)	0	+	26773	26822	0,0,0	2	1,1,	0,48,	1	2
12	24	MN996528	26781	26821	MN996528:26781-26782^26820-26821(+)	0	+	26781	26821	0,0,0	2	1,1,	0,39,	1	1
12	25	MN996528	26779	26813	MN996528:26779-26780^26812-26813(+)	0	+	26779	26813	0,0,0	2	1,1,	0,33,	1	1
12	26	MN996528	26774	26813	MN996528:26774-26775^26812-26813(+)	0	+	26774	26813	0,0,0	2	1,1,	0,38,	1	1
12	27	MN996528	26779	26819	MN996528:26779-26780^26818-26819(+)	0	+	26779	26819	0,0,0	2	1,1,	0,39,	1	1
12	28	MN996528	26784	26816	MN996528:26784-26785^26815-26816(+)	0	+	26784	26816	0,0,0	2	1,1,	0,31,	1	1
13	1	MN996528	26786	26820	MN996528:26786-26787^26819-26820(+)	0	+	26786	26820	0,0,0	2	1,1,	0,33,	285	746
13	2	MN996528	26786	26821	MN996528:26786-26787^26820-26821(+)	0	+	26786	26821	0,0,0	2	1,1,	0,34,	31	48
13	3	MN996528	26786	26818	MN996528:26786-26787^26817-26818(+)	0	+	26786	26818	0,0,0	2	1,1,	0,31,	7	8
13	4	MN996528	26786	26819	MN996528:26786-26787^26818-26819(+)	0	+	26786	26819	0,0,0	2	1,1,	0,32,	6	7
13	5	MN996528	26786	26817	MN996528:26786-26787^26816-26817(+)	0	+	26786	26817	0,0,0	2	1,1,	0,30,	6	6
13	6	MN996528	26783	26823	MN996528:26783-26784^26822-26823(+)	0	+	26783	26823	0,0,0	2	1,1,	0,39,	2	3
13	7	MN996528	26782	26826	MN996528:26782-26783^26825-26826(+)	0	+	26782	26826	0,0,0	2	1,1,	0,43,	2	2
13	8	MN996528	26786	26822	MN996528:26786-26787^26821-26822(+)	0	+	26786	26822	0,0,0	2	1,1,	0,35,	1	1
14	1	MN996528	28525	28576	MN996528:28525-28526^28575-28576(+)	0	+	28525	28576	0,0,0	2	1,1,	0,50,	233	853
14	2	MN996528	28524	28574	MN996528:28524-28525^28573-28574(+)	0	+	28524	28574	0,0,0	2	1,1,	0,49,	95	196
14	3	MN996528	28530	28576	MN996528:28530-28531^28575-28576(+)	0	+	28530	28576	0,0,0	2	1,1,	0,45,	24	28
14	4	MN996528	28525	28579	MN996528:28525-28526^28578-28579(+)	0	+	28525	28579	0,0,0	2	1,1,	0,53,	15	19
14	5	MN996528	28525	28571	MN996528:28525-28526^28570-28571(+)	0	+	28525	28571	0,0,0	2	1,1,	0,45,	11	12
14	6	MN996528	28521	28576	MN996528:28521-28522^28575-28576(+)	0	+	28521	28576	0,0,0	2	1,1,	0,54,	7	10
14	7	MN996528	28522	28576	MN996528:28522-28523^28575-28576(+)	0	+	28522	28576	0,0,0	2	1,1,	0,53,	5	6
14	8	MN996528	28525	28577	MN996528:28525-28526^28576-28577(+)	0	+	28525	28577	0,0,0	2	1,1,	0,51,	5	5
14	9	MN996528	28523	28576	MN996528:28523-28524^28575-28576(+)	0	+	28523	28576	0,0,0	2	1,1,	0,52,	5	5
14	10	MN996528	28525	28578	MN996528:28525-28526^28577-28578(+)	0	+	28525	28578	0,0,0	2	1,1,	0,52,	3	5
14	11	MN996528	28525	28573	MN996528:28525-28526^28572-28573(+)	0	+	28525	28573	0,0,0	2	1,1,	0,47,	3	3
14	12	MN996528	28526	28579	MN996528:28526-28527^28578-28579(+)	0	+	28526	28579	0,0,0	2	1,1,	0,52,	2	3
14	13	MN996528	28525	28581	MN996528:28525-28526^28580-28581(+)	0	+	28525	28581	0,0,0	2	1,1,	0,55,	2	2
14	14	MN996528	28525	28574	MN996528:28525-28526^28573-28574(+)	0	+	28525	28574	0,0,0	2	1,1,	0,48,	2	2
14	15	MN996528	28520	28571	MN996528:28520-28521^28570-28571(+)	0	+	28520	28571	0,0,0	2	1,1,	0,50,	2	2
14	16	MN996528	28520	28577	MN996528:28520-28521^28576-28577(+)	0	+	28520	28577	0,0,0	2	1,1,	0,56,	1	2
14	17	MN996528	28526	28574	MN996528:28526-28527^28573-28574(+)	0	+	28526	28574	0,0,0	2	1,1,	0,47,	1	1
14	18	MN996528	28529	28577	MN996528:28529-28530^28576-28577(+)	0	+	28529	28577	0,0,0	2	1,1,	0,47,	1	1
14	19	MN996528	28529	28578	MN996528:28529-28530^28577-28578(+)	0	+	28529	28578	0,0,0	2	1,1,	0,48,	1	1
14	20	MN996528	28526	28571	MN996528:28526-28527^28570-28571(+)	0	+	28526	28571	0,0,0	2	1,1,	0,44,	1	1
14	21	MN996528	28526	28578	MN996528:28526-28527^28577-28578(+)	0	+	28526	28578	0,0,0	2	1,1,	0,51,	1	1
14	22	MN996528	28526	28573	MN996528:28526-28527^28572-28573(+)	0	+	28526	28573	0,0,0	2	1,1,	0,46,	1	1
14	23	MN996528	28528	28574	MN996528:28528-28529^28573-28574(+)	0	+	28528	28574	0,0,0	2	1,1,	0,45,	1	1
14	24	MN996528	28529	28576	MN996528:28529-28530^28575-28576(+)	0	+	28529	28576	0,0,0	2	1,1,	0,46,	1	1
14	25	MN996528	28526	28577	MN996528:28526-28527^28576-28577(+)	0	+	28526	28577	0,0,0	2	1,1,	0,50,	1	1
15	1	MN996528	27190	27265	MN996528:27190-27191^27264-27265(+)	0	+	27190	27265	0,0,0	2	1,1,	0,74,	195	375
15	2	MN996528	27190	27266	MN996528:27190-27191^27265-27266(+)	0	+	27190	27266	0,0,0	2	1,1,	0,75,	2	2
15	3	MN996528	27191	27266	MN996528:27191-27192^27265-27266(+)	0	+	27191	27266	0,0,0	2	1,1,	0,74,	1	1
16	1	MN996528	27223	27265	MN996528:27223-27224^27264-27265(+)	0	+	27223	27265	0,0,0	2	1,1,	0,41,	181	321
17	1	MN996528	28505	28672	MN996528:28505-28506^28671-28672(+)	0	+	28505	28672	0,0,0	2	1,1,	0,166,	175	312
17	2	MN996528	28505	28673	MN996528:28505-28506^28672-28673(+)	0	+	28505	28673	0,0,0	2	1,1,	0,167,	7	8
17	3	MN996528	28504	28674	MN996528:28504-28505^28673-28674(+)	0	+	28504	28674	0,0,0	2	1,1,	0,169,	5	5
17	4	MN996528	28502	28672	MN996528:28502-28503^28671-28672(+)	0	+	28502	28672	0,0,0	2	1,1,	0,169,	3	3
17	5	MN996528	28508	28672	MN996528:28508-28509^28671-28672(+)	0	+	28508	28672	0,0,0	2	1,1,	0,163,	1	1
17	6	MN996528	28503	28671	MN996528:28503-28504^28670-28671(+)	0	+	28503	28671	0,0,0	2	1,1,	0,167,	1	1
18	1	MN996528	28361	28427	MN996528:28361-28362^28426-28427(+)	0	+	28361	28427	0,0,0	2	1,1,	0,65,	175	287
18	2	MN996528	28361	28431	MN996528:28361-28362^28430-28431(+)	0	+	28361	28431	0,0,0	2	1,1,	0,69,	173	286
18	3	MN996528	28359	28426	MN996528:28359-28360^28425-28426(+)	0	+	28359	28426	0,0,0	2	1,1,	0,66,	92	136
18	4	MN996528	28361	28432	MN996528:28361-28362^28431-28432(+)	0	+	28361	28432	0,0,0	2	1,1,	0,70,	40	46
18	5	MN996528	28360	28428	MN996528:28360-28361^28427-28428(+)	0	+	28360	28428	0,0,0	2	1,1,	0,67,	5	5
18	6	MN996528	28360	28432	MN996528:28360-28361^28431-28432(+)	0	+	28360	28432	0,0,0	2	1,1,	0,71,	3	3
18	7	MN996528	28363	28431	MN996528:28363-28364^28430-28431(+)	0	+	28363	28431	0,0,0	2	1,1,	0,67,	3	3
18	8	MN996528	28363	28427	MN996528:28363-28364^28426-28427(+)	0	+	28363	28427	0,0,0	2	1,1,	0,63,	3	3
18	9	MN996528	28359	28427	MN996528:28359-28360^28426-28427(+)	0	+	28359	28427	0,0,0	2	1,1,	0,67,	2	2
18	10	MN996528	28358	28432	MN996528:28358-28359^28431-28432(+)	0	+	28358	28432	0,0,0	2	1,1,	0,73,	2	2
18	11	MN996528	28359	28430	MN996528:28359-28360^28429-28430(+)	0	+	28359	28430	0,0,0	2	1,1,	0,70,	2	2
18	12	MN996528	28363	28428	MN996528:28363-28364^28427-28428(+)	0	+	28363	28428	0,0,0	2	1,1,	0,64,	2	2
18	13	MN996528	28358	28426	MN996528:28358-28359^28425-28426(+)	0	+	28358	28426	0,0,0	2	1,1,	0,67,	1	1
18	14	MN996528	28358	28431	MN996528:28358-28359^28430-28431(+)	0	+	28358	28431	0,0,0	2	1,1,	0,72,	1	1
18	15	MN996528	28362	28431	MN996528:28362-28363^28430-28431(+)	0	+	28362	28431	0,0,0	2	1,1,	0,68,	1	1
18	16	MN996528	28359	28431	MN996528:28359-28360^28430-28431(+)	0	+	28359	28431	0,0,0	2	1,1,	0,71,	1	1
19	1	MN996528	66	27484	MN996528:66-67^27483-27484(+)	0	+	66	27484	0,0,0	2	1,1,	0,27417,	172	368
19	2	MN996528	71	27489	MN996528:71-72^27488-27489(+)	0	+	71	27489	0,0,0	2	1,1,	0,27417,	2	2
19	3	MN996528	68	27490	MN996528:68-69^27489-27490(+)	0	+	68	27490	0,0,0	2	1,1,	0,27421,	1	1
20	1	MN996528	28644	28725	MN996528:28644-28645^28724-28725(+)	0	+	28644	28725	0,0,0	2	1,1,	0,80,	155	235
20	2	MN996528	28638	28727	MN996528:28638-28639^28726-28727(+)	0	+	28638	28727	0,0,0	2	1,1,	0,88,	3	3
20	3	MN996528	28643	28724	MN996528:28643-28644^28723-28724(+)	0	+	28643	28724	0,0,0	2	1,1,	0,80,	1	2
