8	14	MN996528	69	28262	MN996528:69-70^28261-28262(+)	0	+	69	28262	0,0,0	2	1,1,	0,28192,	1	1
8	15	MN996528	71	28263	MN996528:71-72^28262-28263(+)	0	+	71	28263	0,0,0	2	1,1,	0,28191,	1	1
9	1	MN996528	27842	27909	MN996528:27842-27843^27908-27909(+)	0	+	27842	27909	0,0,0	2	1,1,	0,66,	730	3994
9	2	MN996528	27844	27911	MN996528:27844-27845^27910-27911(+)	0	+	27844	27911	0,0,0	2	1,1,	0,66,	3	3
9	3	MN996528	27841	27908	MN996528:27841-27842^27907-27908(+)	0	+	27841	27908	0,0,0	2	1,1,	0,66,	2	2
10	1	MN996528	65	25380	MN996528:65-66^25379-25380(+)	0	+	65	25380	0,0,0	2	1,1,	0,25314,	533	2159
10	2	MN996528	67	25383	MN996528:67-68^25382-25383(+)	0	+	67	25383	0,0,0	2	1,1,	0,25315,	73	115
10	3	MN996528	65	25379	MN996528:65-66^25378-25379(+)	0	+	65	25379	0,0,0	2	1,1,	0,25313,	4	5
10	4	MN996528	61	25375	MN996528:61-62^25374-25375(+)	0	+	61	25375	0,0,0	2	1,1,	0,25313,	2	2
10	5	MN996528	67	25380	MN996528:67-68^25379-25380(+)	0	+	67	25380	0,0,0	2	1,1,	0,25312,	2	2
10	6	MN996528	65	25381	MN996528:65-66^25380-25381(+)	0	+	65	25381	0,0,0	2	1,1,	0,25315,	2	2
10	7	MN996528	63	25377	MN996528:63-64^25376-25377(+)	0	+	63	25377	0,0,0	2	1,1,	0,25313,	1	2
10	8	MN996528	69	25386	MN996528:69-70^25385-25386(+)	0	+	69	25386	0,0,0	2	1,1,	0,25316,	1	1
10	9	MN996528	66	25383	MN996528:66-67^25382-25383(+)	0	+	66	25383	0,0,0	2	1,1,	0,25316,	1	1
11	1	MN996528	71	27761	MN996528:71-72^27760-27761(+)	0	+	71	27761	0,0,0	2	1,1,	0,27689,	353	1410
11	2	MN996528	70	27760	MN996528:70-71^27759-27760(+)	0	+	70	27760	0,0,0	2	1,1,	0,27689,	293	1159
11	3	MN996528	68	27762	MN996528:68-69^27761-27762(+)	0	+	68	27762	0,0,0	2	1,1,	0,27693,	33	59
11	4	MN996528	69	27758	MN996528:69-70^27757-27758(+)	0	+	69	27758	0,0,0	2	1,1,	0,27688,	24	41
11	5	MN996528	66	27760	MN996528:66-67^27759-27760(+)	0	+	66	27760	0,0,0	2	1,1,	0,27693,	10	14
11	6	MN996528	68	27758	MN996528:68-69^27757-27758(+)	0	+	68	27758	0,0,0	2	1,1,	0,27689,	3	4
12	1	MN996528	26786	26820	MN996528:26786-26787^26819-26820(+)	0	+	26786	26820	0,0,0	2	1,1,	0,33,	287	692
12	2	MN996528	26784	26820	MN996528:26784-26785^26819-26820(+)	0	+	26784	26820	0,0,0	2	1,1,	0,35,	233	573
12	3	MN996528	26781	26819	MN996528:26781-26782^26818-26819(+)	0	+	26781	26819	0,0,0	2	1,1,	0,37,	48	68
12	4	MN996528	26786	26821	MN996528:26786-26787^26820-26821(+)	0	+	26786	26821	0,0,0	2	1,1,	0,34,	33	45
12	5	MN996528	26784	26821	MN996528:26784-26785^26820-26821(+)	0	+	26784	26821	0,0,0	2	1,1,	0,36,	27	31
12	6	MN996528	26784	26818	MN996528:26784-26785^26817-26818(+)	0	+	26784	26818	0,0,0	2	1,1,	0,33,	13	14
12	7	MN996528	26785	26822	MN996528:26785-26786^26821-26822(+)	0	+	26785	26822	0,0,0	2	1,1,	0,36,	11	14
12	8	MN996528	26786	26819	MN996528:26786-26787^26818-26819(+)	0	+	26786	26819	0,0,0	2	1,1,	0,32,	7	8
12	9	MN996528	26786	26818	MN996528:26786-26787^26817-26818(+)	0	+	26786	26818	0,0,0	2	1,1,	0,31,	6	6
12	10	MN996528	26781	26820	MN996528:26781-26782^26819-26820(+)	0	+	26781	26820	0,0,0	2	1,1,	0,38,	5	8
12	11	MN996528	26783	26818	MN996528:26783-26784^26817-26818(+)	0	+	26783	26818	0,0,0	2	1,1,	0,34,	5	5
12	12	MN996528	26784	26819	MN996528:26784-26785^26818-26819(+)	0	+	26784	26819	0,0,0	2	1,1,	0,34,	4	7
12	13	MN996528	26786	26817	MN996528:26786-26787^26816-26817(+)	0	+	26786	26817	0,0,0	2	1,1,	0,30,	4	4
12	14	MN996528	26782	26818	MN996528:26782-26783^26817-26818(+)	0	+	26782	26818	0,0,0	2	1,1,	0,35,	4	4
12	15	MN996528	26783	26822	MN996528:26783-26784^26821-26822(+)	0	+	26783	26822	0,0,0	2	1,1,	0,38,	2	3
12	16	MN996528	26784	26817	MN996528:26784-26785^26816-26817(+)	0	+	26784	26817	0,0,0	2	1,1,	0,32,	2	2
12	17	MN996528	26783	26823	MN996528:26783-26784^26822-26823(+)	0	+	26783	26823	0,0,0	2	1,1,	0,39,	1	1
12	18	MN996528	26787	26820	MN996528:26787-26788^26819-26820(+)	0	+	26787	26820	0,0,0	2	1,1,	0,32,	1	1
12	19	MN996528	26780	26814	MN996528:26780-26781^26813-26814(+)	0	+	26780	26814	0,0,0	2	1,1,	0,33,	1	1
12	20	MN996528	26782	26822	MN996528:26782-26783^26821-26822(+)	0	+	26782	26822	0,0,0	2	1,1,	0,39,	1	1
12	21	MN996528	26781	26821	MN996528:26781-26782^26820-26821(+)	0	+	26781	26821	0,0,0	2	1,1,	0,39,	1	1
13	1	MN996528	26779	26816	MN996528:26779-26780^26815-26816(+)	0	+	26779	26816	0,0,0	2	1,1,	0,36,	286	852
13	2	MN996528	26775	26817	MN996528:26775-26776^26816-26817(+)	0	+	26775	26817	0,0,0	2	1,1,	0,41,	79	123
13	3	MN996528	26781	26811	MN996528:26781-26782^26810-26811(+)	0	+	26781	26811	0,0,0	2	1,1,	0,29,	5	5
13	4	MN996528	26776	26819	MN996528:26776-26777^26818-26819(+)	0	+	26776	26819	0,0,0	2	1,1,	0,42,	5	5
13	5	MN996528	26774	26821	MN996528:26774-26775^26820-26821(+)	0	+	26774	26821	0,0,0	2	1,1,	0,46,	4	5
13	6	MN996528	26779	26821	MN996528:26779-26780^26820-26821(+)	0	+	26779	26821	0,0,0	2	1,1,	0,41,	4	4
13	7	MN996528	26779	26822	MN996528:26779-26780^26821-26822(+)	0	+	26779	26822	0,0,0	2	1,1,	0,42,	1	2
13	8	MN996528	26779	26818	MN996528:26779-26780^26817-26818(+)	0	+	26779	26818	0,0,0	2	1,1,	0,38,	1	2
13	9	MN996528	26776	26816	MN996528:26776-26777^26815-26816(+)	0	+	26776	26816	0,0,0	2	1,1,	0,39,	1	2
13	10	MN996528	26774	26822	MN996528:26774-26775^26821-26822(+)	0	+	26774	26822	0,0,0	2	1,1,	0,47,	1	1
13	11	MN996528	26774	26817	MN996528:26774-26775^26816-26817(+)	0	+	26774	26817	0,0,0	2	1,1,	0,42,	1	1
13	12	MN996528	26776	26811	MN996528:26776-26777^26810-26811(+)	0	+	26776	26811	0,0,0	2	1,1,	0,34,	1	1
13	13	MN996528	26779	26817	MN996528:26779-26780^26816-26817(+)	0	+	26779	26817	0,0,0	2	1,1,	0,37,	1	1
14	1	MN996528	28525	28576	MN996528:28525-28526^28575-28576(+)	0	+	28525	28576	0,0,0	2	1,1,	0,50,	217	788
14	2	MN996528	28524	28574	MN996528:28524-28525^28573-28574(+)	0	+	28524	28574	0,0,0	2	1,1,	0,49,	93	191
14	3	MN996528	28530	28576	MN996528:28530-28531^28575-28576(+)	0	+	28530	28576	0,0,0	2	1,1,	0,45,	26	37
14	4	MN996528	28525	28571	MN996528:28525-28526^28570-28571(+)	0	+	28525	28571	0,0,0	2	1,1,	0,45,	13	18
14	5	MN996528	28525	28579	MN996528:28525-28526^28578-28579(+)	0	+	28525	28579	0,0,0	2	1,1,	0,53,	11	15
14	6	MN996528	28521	28576	MN996528:28521-28522^28575-28576(+)	0	+	28521	28576	0,0,0	2	1,1,	0,54,	8	10
14	7	MN996528	28526	28571	MN996528:28526-28527^28570-28571(+)	0	+	28526	28571	0,0,0	2	1,1,	0,44,	5	5
14	8	MN996528	28525	28578	MN996528:28525-28526^28577-28578(+)	0	+	28525	28578	0,0,0	2	1,1,	0,52,	4	5
14	9	MN996528	28525	28577	MN996528:28525-28526^28576-28577(+)	0	+	28525	28577	0,0,0	2	1,1,	0,51,	4	4
14	10	MN996528	28529	28576	MN996528:28529-28530^28575-28576(+)	0	+	28529	28576	0,0,0	2	1,1,	0,46,	3	4
14	11	MN996528	28528	28574	MN996528:28528-28529^28573-28574(+)	0	+	28528	28574	0,0,0	2	1,1,	0,45,	3	3
14	12	MN996528	28524	28579	MN996528:28524-28525^28578-28579(+)	0	+	28524	28579	0,0,0	2	1,1,	0,54,	1	2
14	13	MN996528	28529	28578	MN996528:28529-28530^28577-28578(+)	0	+	28529	28578	0,0,0	2	1,1,	0,48,	1	2
14	14	MN996528	28522	28576	MN996528:28522-28523^28575-28576(+)	0	+	28522	28576	0,0,0	2	1,1,	0,53,	1	1
14	15	MN996528	28520	28570	MN996528:28520-28521^28569-28570(+)	0	+	28520	28570	0,0,0	2	1,1,	0,49,	1	1
14	16	MN996528	28520	28571	MN996528:28520-28521^28570-28571(+)	0	+	28520	28571	0,0,0	2	1,1,	0,50,	1	1
14	17	MN996528	28525	28581	MN996528:28525-28526^28580-28581(+)	0	+	28525	28581	0,0,0	2	1,1,	0,55,	1	1
14	18	MN996528	28529	28573	MN996528:28529-28530^28572-28573(+)	0	+	28529	28573	0,0,0	2	1,1,	0,43,	1	1
14	19	MN996528	28530	28580	MN996528:28530-28531^28579-28580(+)	0	+	28530	28580	0,0,0	2	1,1,	0,49,	1	1
14	20	MN996528	28526	28574	MN996528:28526-28527^28573-28574(+)	0	+	28526	28574	0,0,0	2	1,1,	0,47,	1	1
14	21	MN996528	28523	28576	MN996528:28523-28524^28575-28576(+)	0	+	28523	28576	0,0,0	2	1,1,	0,52,	1	1
14	22	MN996528	28526	28579	MN996528:28526-28527^28578-28579(+)	0	+	28526	28579	0,0,0	2	1,1,	0,52,	1	1
14	23	MN996528	28520	28576	MN996528:28520-28521^28575-28576(+)	0	+	28520	28576	0,0,0	2	1,1,	0,55,	1	1
14	24	MN996528	28525	28574	MN996528:28525-28526^28573-28574(+)	0	+	28525	28574	0,0,0	2	1,1,	0,48,	1	1
14	25	MN996528	28525	28573	MN996528:28525-28526^28572-28573(+)	0	+	28525	28573	0,0,0	2	1,1,	0,47,	1	1
14	26	MN996528	28526	28575	MN996528:28526-28527^28574-28575(+)	0	+	28526	28575	0,0,0	2	1,1,	0,48,	1	1
14	27	MN996528	28526	28577	MN996528:28526-28527^28576-28577(+)	0	+	28526	28577	0,0,0	2	1,1,	0,50,	1	1
15	1	MN996528	66	27484	MN996528:66-67^27483-27484(+)	0	+	66	27484	0,0,0	2	1,1,	0,27417,	197	438
15	2	MN996528	68	27490	MN996528:68-69^27489-27490(+)	0	+	68	27490	0,0,0	2	1,1,	0,27421,	1	1
15	3	MN996528	71	27489	MN996528:71-72^27488-27489(+)	0	+	71	27489	0,0,0	2	1,1,	0,27417,	1	1
16	1	MN996528	27223	27265	MN996528:27223-27224^27264-27265(+)	0	+	27223	27265	0,0,0	2	1,1,	0,41,	191	317
16	2	MN996528	27221	27263	MN996528:27221-27222^27262-27263(+)	0	+	27221	27263	0,0,0	2	1,1,	0,41,	1	1
17	1	MN996528	28361	28427	MN996528:28361-28362^28426-28427(+)	0	+	28361	28427	0,0,0	2	1,1,	0,65,	191	294
17	2	MN996528	28361	28431	MN996528:28361-28362^28430-28431(+)	0	+	28361	28431	0,0,0	2	1,1,	0,69,	175	269
17	3	MN996528	28359	28426	MN996528:28359-28360^28425-28426(+)	0	+	28359	28426	0,0,0	2	1,1,	0,66,	82	115
17	4	MN996528	28361	28432	MN996528:28361-28362^28431-28432(+)	0	+	28361	28432	0,0,0	2	1,1,	0,70,	36	43
17	5	MN996528	28359	28430	MN996528:28359-28360^28429-28430(+)	0	+	28359	28430	0,0,0	2	1,1,	0,70,	5	5
17	6	MN996528	28363	28427	MN996528:28363-28364^28426-28427(+)	0	+	28363	28427	0,0,0	2	1,1,	0,63,	3	3
17	7	MN996528	28360	28428	MN996528:28360-28361^28427-28428(+)	0	+	28360	28428	0,0,0	2	1,1,	0,67,	3	3
17	8	MN996528	28363	28432	MN996528:28363-28364^28431-28432(+)	0	+	28363	28432	0,0,0	2	1,1,	0,68,	2	3
17	9	MN996528	28363	28428	MN996528:28363-28364^28427-28428(+)	0	+	28363	28428	0,0,0	2	1,1,	0,64,	2	2
17	10	MN996528	28358	28432	MN996528:28358-28359^28431-28432(+)	0	+	28358	28432	0,0,0	2	1,1,	0,73,	1	1
17	11	MN996528	28359	28427	MN996528:28359-28360^28426-28427(+)	0	+	28359	28427	0,0,0	2	1,1,	0,67,	1	1
17	12	MN996528	28358	28431	MN996528:28358-28359^28430-28431(+)	0	+	28358	28431	0,0,0	2	1,1,	0,72,	1	1
17	13	MN996528	28363	28431	MN996528:28363-28364^28430-28431(+)	0	+	28363	28431	0,0,0	2	1,1,	0,67,	1	1
17	14	MN996528	28361	28430	MN996528:28361-28362^28429-28430(+)	0	+	28361	28430	0,0,0	2	1,1,	0,68,	1	1
17	15	MN996528	28362	28427	MN996528:28362-28363^28426-28427(+)	0	+	28362	28427	0,0,0	2	1,1,	0,64,	1	1
18	1	MN996528	27190	27265	MN996528:27190-27191^27264-27265(+)	0	+	27190	27265	0,0,0	2	1,1,	0,74,	179	345
18	2	MN996528	27191	27265	MN996528:27191-27192^27264-27265(+)	0	+	27191	27265	0,0,0	2	1,1,	0,73,	6	7
18	3	MN996528	27193	27269	MN996528:27193-27194^27268-27269(+)	0	+	27193	27269	0,0,0	2	1,1,	0,75,	1	1
18	4	MN996528	27190	27267	MN996528:27190-27191^27266-27267(+)	0	+	27190	27267	0,0,0	2	1,1,	0,76,	1	1
19	1	MN996528	28505	28672	MN996528:28505-28506^28671-28672(+)	0	+	28505	28672	0,0,0	2	1,1,	0,166,	170	266
19	2	MN996528	28505	28673	MN996528:28505-28506^28672-28673(+)	0	+	28505	28673	0,0,0	2	1,1,	0,167,	4	4
19	3	MN996528	28504	28674	MN996528:28504-28505^28673-28674(+)	0	+	28504	28674	0,0,0	2	1,1,	0,169,	3	3
19	4	MN996528	28503	28677	MN996528:28503-28504^28676-28677(+)	0	+	28503	28677	0,0,0	2	1,1,	0,173,	1	1
19	5	MN996528	28502	28672	MN996528:28502-28503^28671-28672(+)	0	+	28502	28672	0,0,0	2	1,1,	0,169,	1	1
20	1	MN996528	28644	28725	MN996528:28644-28645^28724-28725(+)	0	+	28644	28725	0,0,0	2	1,1,	0,80,	151	257
20	2	MN996528	28638	28727	MN996528:28638-28639^28726-28727(+)	0	+	28638	28727	0,0,0	2	1,1,	0,88,	2	2
20	3	MN996528	28648	28720	MN996528:28648-28649^28719-28720(+)	0	+	28648	28720	0,0,0	2	1,1,	0,71,	1	1
21	1	MN996528	27885	27993	MN996528:27885-27886^27992-27993(+)	0	+	27885	27993	0,0,0	2	1,1,	0,107,	146	300
22	1	MN996528	28664	28728	MN996528:28664-28665^28727-28728(+)	0	+	28664	28728	0,0,0	2	1,1,	0,63,	146	217
